source,date,title,description
Scitechdaily.com,2019-03-05T02:43:44Z,Why So Many Planets Outside Our Solar System Have An Odd Configuration - SciTechDaily,Astronomers reveal why so many pairs of planets outside our solar system have an odd configuration — the planets’ poles are majorly tilted.
Space.com,2019-03-04T23:28:00Z,The Hubble Space Telescope Has a New Camera Glitch - Space.com,The glitchy camera is 17 years old.
Independent,2019-03-04T23:05:00Z,"Military sonar disturbs blue whales’ feeding, research reveals - The Independent",At greater depths giant creatures stop feeding and many flee area
Space.com,2019-03-04T22:25:00Z,Water on Mars May Have Been Triggered by Meteorite Impacts - Space.com,
Phys.org,2019-03-04T21:21:52Z,Ultracold atoms could provide 2-D window to exotic 1-D physics - Phys.org,Rice University physicists Matthew Foster and Seth Davis want to view a vexing quantum puzzle from an entirely new perspective. They just need the right vantage point and a place colder than deep space.
Phys.org,2019-03-04T21:19:07Z,"The force is with us, always? Tuning quantum vacuum forces from attractive to repulsive - Phys.org","The force is strong not only in Star Wars lore but also as a fundamental property in physics. For example, scientists can put two uncharged metal plates close together in a vacuum, and ""voila!"" —-they will attract each other like Luke Skywalker and his truste…"
Phys.org,2019-03-04T20:47:59Z,How to catch a magnetic monopole in the act - Phys.org,"A research team led by the Department of Energy's Lawrence Berkeley National Laboratory (Berkeley Lab) has created a nanoscale ""playground"" on a chip that simulates the formation of exotic magnetic particles called monopoles. The study—published recently in S…"
Phys.org,2019-03-04T20:00:14Z,"Scientists track deep history of planets' motions, and effects on Earth's climate - Phys.org","Scientists have long posited that periodic swings in Earth's climate are driven by cyclic changes in the distribution of sunlight reaching our surface. This is due to cyclic changes in how our planet spins on its axis, the ellipticity of its orbit, and its or…"
Sci-news.com,2019-03-04T19:51:50Z,"Injectable Nanoparticles Give Mice Infrared Vision | Biology, Nanotechnologies - Sci-News.com","A team of researchers from the University of Massachusetts Medical School, the University of Science and Technology of China and China’s Center for Excellence in Brain Science and Intelligence Technology has developed technology to give night vision to mammal…"
Express.co.uk,2019-03-04T19:32:00Z,Yellowstone volcano SHOCK: Magma chamber scans REVEAL 'network’ of magma under Yellowstone - Express.co.uk,"A MAGMA chamber study has stunned Yellowstone scientists this week by dismantling previously accepted models of what hides beneath supervolcanoes like Yellowstone, the United States Geological Survey (USGS) has revealed."
Howstuffworks.com,2019-03-04T19:00:04Z,Hunting for Martians in the Most Extreme Desert on Earth - HowStuffWorks,Rovers are getting some practice hunting for microbes here on Earth before they head to Mars in 2020.
Cosmosmagazine.com,2019-03-04T13:02:00Z,Bubbles in space - Cosmos,Massive balls of gas seen near a black hole.
