source,date,title,description
Youtube.com,2019-03-04T04:00:02Z,"Farm Life and Firings | ""Very Cavallari"" Recap (S2 Ep1) | E! - E! Entertainment",Kristin is now living on a farm with husband Jay Culter. With her new life she’s keeping her employees and chickens in check! Check out the highlights from t...

Indiewire.com,2019-03-03T23:28:06Z,"Documentary Filmmaker Andrew Berends, Cameraman on ‘Free Solo,’ Dies - IndieWire","""Free Solo"" director Elizabeth Chai Vasarhelyi shared a remembrance of the filmmaker behind films like ""Delta Boys"" and ""Madina's Dream."""

Youtube.com,2019-03-03T22:33:52Z,Oscar Isaac Wants to Play Snake in a Metal Gear Solid Movie - IGN,"Poe Dameron himself throws his bandana in the ring to play the iconic video game character. Are you listening, Jordan Vogt-Roberts!? Subscribe to IGN for mor..."

Npr.org,2019-03-03T22:21:00Z,New Orleans Group Faces Calls To End Its Use Of Blackface At Mardi Gras - NPR,"Every year, African-American members of the Zulu Social Aid and Pleasure Club paint their faces black for the city's Mardi Gras celebrations. Now, they're facing calls to end the practice."

Aol.com,2019-03-03T22:12:56Z,"'Michael Cohen, Jim Jordan exchange spoofed on 'SNL' - AOL","Bill Hader’s Jordan nearly pops a gasket as he yells at Ben Stiller’s Cohen on the ""SNL"" cold open."

Sfgate.com,2019-03-03T20:26:00Z,'SNL's' 'Legal Shark Tank' skit skewers Jussie Smollett case - SFGate,"""Saturday Night Live"" trained its sights on Jussie Smollett, New England Patriots owner Robert Kraft and the cadre of legal personalities that dominate cable news in the Trump era, all in one skit titled ""Legal Shark Tank.""

Unlike the ABC television show ""Sha…"

Variety.com,2019-03-03T20:09:00Z,‘How to Train Your Dragon 3’ Tops Overseas Box Office - Variety,"Universal and DreamWorks’ “How to Train Your Dragon: The Hidden World” is soaring atop the international box office, thanks in part to its $33.4 million debut in China. The third …"

Mashable,2019-03-03T19:53:00Z,"Grace Jones, 70, owns the runway during Paris Fashion Week - Mashable",Icon.

Latimes.com,2019-03-03T19:00:00Z,"Nathaniel Taylor, who played Rollo on ‘Sanford and Son,’ dies at 80 - Los Angeles Times","Actor Nathaniel Taylor, best known for his role as Rollo on the sitcom 'Sanford and Son,' has died after suffering a heart attack."

Hiphopwired.com,2019-03-03T16:03:07Z,"Khloe Walks Back Jordyn Woods Blame, Twitter Continues Slander | The Latest Hip-Hop News, Music and Media - Hip-Hop Wired",Khloe Kardashian finally got some clarity. The “reality star/designer/whatever the hell she actually does” took to Twitter to pin the blame on her family demise on Tristan Thompson—you …

